

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.003  000.003: --- VIM STARTING ---
519.553  000.666  000.666: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/parts.vim
521.733  000.893  000.893: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/util.vim
521.861  006.295  004.196: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/plugin/airline.vim
522.801  000.325  000.325: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline-themes/plugin/airline-themes.vim
523.650  000.472  000.472: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-asterisk/plugin/asterisk.vim
526.175  001.782  001.782: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-dirdiff/plugin/dirdiff.vim
527.266  000.648  000.648: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-easy-align/plugin/easy_align.vim
532.294  004.184  004.184: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-easymotion/plugin/EasyMotion.vim
533.199  000.465  000.465: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-easymotion-chs/plugin/setup.vim
533.943  000.334  000.334: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-freekeys/plugin/freekeys.vim
534.606  000.314  000.314: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-freekeys/ftdetect/freekeys.vim
535.385  000.341  000.341: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-grep/plugin/grep.vim
536.543  000.473  000.473: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-highlightedyank/plugin/highlightedyank.vim
537.395  000.399  000.399: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-illuminate/plugin/illuminate.vim
538.629  000.328  000.328: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-js/ftdetect/javascript.vim
539.613  000.298  000.298: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-json/ftdetect/json.vim
542.273  002.236  002.236: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-mark/plugin/mark.vim
543.069  000.381  000.381: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-markdown/ftdetect/markdown.vim
545.492  000.548  000.548: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-mundo/autoload/mundo/util.vim
545.744  001.824  001.276: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-mundo/plugin/mundo.vim
546.940  000.341  000.341: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-orgmode/ftdetect/org.vim
548.803  000.661  000.661: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-repl/plugin/default.vim
549.351  000.334  000.334: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-repl/plugin/vim-repl.vim
550.899  000.757  000.757: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-SearchPosition/plugin/SearchPosition.vim
552.239  000.877  000.877: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-speeddating/plugin/speeddating.vim
553.309  000.365  000.365: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-SyntaxRange/plugin/SyntaxRange.vim
554.402  000.395  000.395: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-thematic/plugin/thematic/gui.vim
555.063  000.454  000.454: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-thematic/plugin/thematic.vim
556.881  000.987  000.987: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-vinegar/plugin/vinegar.vim
559.331  000.753  000.753: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-visual-multi/autoload/vm/plugs.vim
560.531  000.608  000.608: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-visual-multi/autoload/vm/maps.vim
561.333  000.452  000.452: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-visual-multi/autoload/vm/maps/all.vim
562.355  004.702  002.889: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-visual-multi/plugin/visual-multi.vim
563.327  000.496  000.496: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-wheel/plugin/wheel.vim
564.414  000.394  000.394: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-which-key/plugin/which_key.vim
565.592  000.337  000.337: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vimcdoc/plugin/vimcdoc.vim
565.893  044.613: loading packages
566.816  000.427  000.427: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/ultisnips/after/plugin/UltiSnips_after.vim
567.933  000.728  000.728: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/indentLine/after/plugin/indentLine.vim
568.030  000.982: loading after plugins
568.037  000.007: inits 3
569.699  001.434  001.434: sourcing $VIMRUNTIME/menu.vim
572.173  000.646  000.646: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions.vim
573.734  000.383  000.383: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/quickfix.vim
574.852  000.513  000.513: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline.vim
576.034  000.409  000.409: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/netrw.vim
578.400  000.448  000.448: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/section.vim
579.706  000.603  000.603: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/highlighter.vim
579.866  002.949  001.898: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/term.vim
581.083  000.384  000.384: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/tagbar.vim
582.289  000.457  000.457: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/whitespace.vim
583.407  000.433  000.433: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/wordcount.vim
584.429  000.498  000.498: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/tabline.vim
585.322  000.304  000.304: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/tabline/autoshow.vim
586.376  000.447  000.447: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/tabline/tabs.vim
587.472  000.534  000.534: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/tabline/buffers.vim
588.413  000.324  000.324: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/nrrwrgn.vim
589.265  000.302  000.302: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/unicode.vim
590.211  000.386  000.386: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/keymap.vim
607.491  016.706  016.706: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vimtex/autoload/vimtex.vim
608.915  000.592  000.592: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/vimtex.vim
623.208  000.431  000.431: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-mundo/autoload/airline/extensions/mundo.vim
662.199  000.391  000.391: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/themes.vim
662.418  001.293  000.902: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline-themes/autoload/airline/themes/solarized.vim
662.743  002.635  001.342: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline-themes/autoload/airline/themes/solarized.vim
674.257  000.512  000.512: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/builder.vim
675.488  000.441  000.441: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/default.vim
725.484  000.468  000.468: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline-themes/autoload/airline/themes/solarized.vim
755.976  155.751: starting GUI
757.279  001.303: reading viminfo
757.304  000.025: GUI delay
757.305  000.001: setting raw mode
757.307  000.002: start termcap
757.316  000.009: clearing screen
761.370  004.054: opening buffers
762.933  000.554  000.554: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/LeaderF/autoload/lfMru.vim
763.035  001.111: BufEnter autocommands
763.038  000.003: editing files in windows
763.774  000.736: VimEnter autocommands
763.776  000.002: before starting main loop
765.001  000.508  000.508: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-illuminate/autoload/illuminate.vim
766.277  000.466  000.466: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/tabline/ctrlspace.vim
767.278  000.474  000.474: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/tabline/tabws.vim
768.451  000.429  000.429: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/tabline/builder.vim
769.425  000.399  000.399: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/tabline/buflist.vim
772.065  000.327  000.327: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/vim-airline/autoload/airline/extensions/tabline/formatters/default.vim
791.691  003.420  003.420: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/tagbar/autoload/tagbar.vim
792.766  000.426  000.426: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/tagbar/autoload/tagbar/debug.vim
868.031  001.287  001.287: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/tagbar/autoload/tagbar/types/uctags.vim
869.160  000.416  000.416: sourcing /private/var/mobile/Containers/Data/Application/C54223C8-9D98-4402-B528-8406B1C526B9/Documents/.vim/pack/ivim/start/tagbar/autoload/tagbar/prototypes/typeinfo.vim
886.833  114.905: first screen update
886.837  000.004: --- VIM STARTED ---
