times in msec
592.272: VimEnter autocommands
000.630  000.630: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/quickfix.vim
000.627  000.627: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__SQL__/start/SQHell.vim/plugin/sqhell.vim
000.626  000.626: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/givendir.vim
000.626  000.626: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/lib/nerdtree/tree_file_node.vim
000.626  000.626: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Edit_Diff_Undo_Swap__/start/tabular/autoload/tabular.vim
000.620  000.620: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__cmd&terminal__/start/codi.vim/plugin/codi.vim
000.616  000.616: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/languageclient.vim
000.615  000.615: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/netrw.vim
000.614  000.614: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/line.vim
000.613  000.613: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/_hi&&sy&th_/start/randomTheme.vim/plugin/randomtheme.vim
000.611  000.611: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/builder.vim
000.610  000.610: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/___UI__/start/limelight.vim/plugin/limelight.vim
000.606  000.606: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/tabline.vim
000.601  000.601: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/_hi&&sy&th_/start/vim-illuminate/autoload/illuminate.vim
000.597  000.597: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/netrwPlugin.vim
000.592  000.592: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/___UI__/start/goyo.vim/plugin/goyo.vim
000.591  000.591: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/buffer.vim
000.590  000.590: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/ale.vim
000.588  000.588: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__Edit_Diff_Undo_Swap__/start/undotree/plugin/undotree.vim
000.585  000.585: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/_hi&&sy&th_/start/vim-highlightedyank/plugin/highlightedyank.vim
000.585  000.585: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/lib/nerdtree/bookmark.vim
000.570  000.570: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/coveragefile.vim
000.564  000.564: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/groupjob.vim
000.556  000.556: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/___deps__/start/utl.vim/plugin/utl_uri.vim
000.556  000.556: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/highlighter.vim
000.556  000.556: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/quickfix.vim
000.555  000.555: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/misc/start/mathmenu/plugin/cecutil.vim
000.552  000.552: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/help.vim
000.551  000.551: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/tabline/buffers.vim
000.551  000.551: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/branch.vim
000.549  000.549: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/vimtex.vim
000.548  000.548: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/lib/nerdtree/creator.vim
000.547  000.547: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/_hi&&sy&th_/start/vim-cursorword/autoload/cursorword.vim
000.547  000.547: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/cursormode.vim
000.545  000.545: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-easygrep/autoload/EasyGrep.vim
000.544  000.544: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__Context&Region&Indent__/start/NrrwRgn/plugin/NrrwRgn.vim
000.542  000.542: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/misc/start/swy-ivim/plugin/uctags/uctags_perl.vim
000.541  000.541: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/z_game/start/2048/plugin/2048.vim
000.534  000.534: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/tabline/builder.vim
000.532  000.532: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/util.vim
000.528  000.528: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__Edit_Diff_Undo_Swap__/start/thesaurus_query.vim/plugin/thesaurus_query.vim
000.527  000.527: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/api.vim
000.527  000.527: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/_Documentation_/start/vim-tldr/plugin/tldr.vim
000.518  000.518: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/tag.vim
000.518  000.518: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/givenfile.vim
000.517  000.517: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/bookmarkfile.vim
000.516  000.516: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/ctrlp.vim/autoload/ctrlp/mrufiles.vim
000.513  000.513: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/tabline/buflist.vim
000.506  000.506: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/_hi&&sy&th_/start/vim-highlighturl/plugin/highlighturl.vim
000.505  000.505: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/ftplugin.vim
000.504  000.504: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/misc/start/devotion.vim/autoload/devotion/timer.vim
000.499  000.499: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/tabline/tabws.vim
000.498  000.498: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/hunks.vim
000.496  000.496: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/syntax/syncolor.vim
000.491  000.491: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/lib/nerdtree/nerdtree.vim
000.487  000.487: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/api_util.vim
000.487  000.487: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__FileTypes__/start/csv.vim/ftdetect/csv.vim
000.485  000.485: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/z_game/start/vim-gol/plugin/gol.vim
000.484  000.484: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/misc/start/devotion.vim/autoload/devotion/log.vim
000.483  000.483: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/misc/start/swy-ivim/ftdetect/swift.vim
000.478  000.478: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/tagbar.vim
000.478  000.478: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/lib/nerdtree/menu_controller.vim
000.477  000.477: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/windowswap.vim
000.476  000.476: sourcing $VIMRUNTIME/macmap.vim
000.472  000.472: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/autoscript.vim
000.472  000.472: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/taggedfile.vim
000.469  000.469: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/promptline.vim
000.465  000.465: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/complete-snippets-engine/start/ultisnips/after/plugin/UltiSnips_after.vim
000.465  000.465: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/undotree.vim
000.464  000.464: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/logwin.vim
000.463  000.463: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__Edit_Diff_Undo_Swap__/start/vim-wordy/plugin/wordy.vim
000.456  000.456: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/file.vim
000.455  000.455: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/whitespace.vim
000.453  000.453: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/obsession.vim
000.452  000.452: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimIM/plugin/ZFVimIM_cloud_sync.vim
000.448  000.448: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/eclim.vim
000.447  000.447: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/csv.vim
000.444  000.444: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/xkblayout.vim
000.442  000.442: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/poetv.vim
000.439  000.439: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/unite.vim
000.437  000.437: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/bookmarkdir.vim
000.437  000.437: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Code&DebugLint&Run&Tag__/start/vimtags_vim/autoload/vimtags/defs/latex.vim
000.429  000.429: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/unicode.vim
000.428  000.428: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/nrrwrgn.vim
000.428  000.428: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/changelist.vim
000.426  000.426: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/_hi&&sy&th_/start/Colorizer/plugin/ColorizerPlugin.vim
000.426  000.426: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/lib/nerdtree/key_map.vim
000.425  000.425: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__Find&Fold&Indent&Search&Jump__/start/FoldText/plugin/FoldText.vim
000.425  000.425: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/logiPat.vim
000.424  000.424: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/misc/start/swy-ivim/autoload/airline/extensions/clock.vim
000.424  000.424: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/gutentags.vim
000.423  000.423: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/misc/start/swy-ivim/plugin/uctags/uctags_globals.vim
000.423  000.423: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/nerdtree_plugin/exec_menuitem.vim
000.420  000.420: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/commandt.vim
000.417  000.417: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/vimballPlugin.vim
000.415  000.415: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/asyncrun.vim
000.415  000.415: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/tabline/autoshow.vim
000.414  000.414: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/syntax/nosyntax.vim
000.411  000.411: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/po.vim
000.410  000.410: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/misc/start/swy-ivim/plugin/daynight.vim
000.410  000.410: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/localsearch.vim
000.408  000.408: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/callbackitem.vim
000.408  000.408: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/lib/nerdtree/flag_set.vim
000.407  000.407: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/wordcount.vim
000.404  000.404: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-anzu/autoload/airline/extensions/anzu.vim
000.400  000.400: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/ctrlspace.vim
000.399  000.399: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/imc-b/plugin/ZFVimIM_pinyin.vim
000.399  000.399: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Find&Fold&Indent&Search&Jump__/start/vim-fuzzyfinder/autoload/fuf/dir.vim
000.398  000.398: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/nerdtree_plugin/vcs.vim
000.396  000.396: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/lib/nerdtree/menu_item.vim
000.396  000.396: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Dev_Python__/opt/python-mode/autoload/pymode.vim
000.392  000.392: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/___UI__/start/traces.vim/plugin/traces.vim
000.392  000.392: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/themes.vim
000.388  000.388: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/section.vim
000.387  000.387: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/misc/start/mathmenu/plugin/visPlugin.vim
000.387  000.387: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/tmuxline.vim
000.386  000.386: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/zoomwintab.vim
000.386  000.386: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/matchparen.vim
000.384  000.384: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/virtualenv.vim
000.383  000.383: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/ycm.vim
000.381  000.381: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/parts.vim
000.379  000.379: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/api_impl_vim.vim
000.378  000.378: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/vista.vim
000.377  000.377: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/complete-framework/start/neocomplete.vim/plugin/neocomplete.vim
000.375  000.375: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/pangu.vim/plugin/pangu.vim
000.375  000.375: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Edit_Diff_Undo_Swap__/start/splitjoin.vim/autoload/sj/settings.vim
000.372  000.372: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/coc.vim
000.370  000.370: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/syntastic.vim
000.367  000.367: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/misc/start/mathmenu/plugin/mathmenuPlugin.vim
000.366  000.366: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/_hi&&sy&th_/start/vim-cursorword/plugin/cursorword.vim
000.365  000.365: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/joboutput_logwin.vim
000.361  000.361: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/joboutput.vim
000.361  000.361: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/zipPlugin.vim
